"id_turma";"codigo";"nome_ascii";"docente_interno";"docente_externo";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma";
"57585735";"PEC5012";"PRATICAS PEDAGOGICAS INTEGRADAS III";"4912193af9ee1246985669d7d6cb1653";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 404 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"6N12";"";"f";"1";"2016-12-16 10:51:30.87";"f";"40";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585736";"PEC5010";"PRATICAS PEDAGOGICAS INTEGRADAS I";"6bc32a9af6fb6754b9b61efe7091f581";"";"GRADUAÇÃO";"2016";"2";"60";"SALA 303 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"4T56 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-17 18:19:05.106";"f";"36";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585737";"DBQ0030";"DIVERSIDADE MOLECULAR";"8f08d19d724032da5715eac36115848e";"";"GRADUAÇÃO";"2016";"2";"37";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"01";"24M34";"";"f";"1";"2016-12-16 21:53:48.742";"f";"66";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585737";"DBQ0030";"DIVERSIDADE MOLECULAR";"b34c923dfa6a12b7aa6b035c4790cb4e";"";"GRADUAÇÃO";"2016";"2";"37";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"01";"24M34";"";"f";"1";"2016-12-16 21:53:48.742";"f";"66";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585738";"PEC5015";"DIDATICA";"fb5d6faf4efc16e6a9bde1176bd90919";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 305 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"2T56 6T3456";"";"f";"1";"2016-12-16 19:16:52.136";"f";"118";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585739";"ECT2103";"CALCULO I";"d9a4fa19c69b701ccb7304764210b1b1";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório C";"2016-09-26";"2016-12-10";"06";"2356N12 (26/09/2016 - 10/12/2016)";"";"f";"1";"2016-12-17 17:02:53.618";"f";"78";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585740";"PEC5015";"DIDATICA";"cbbd0b703329e3593c775658b1f26f94";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"2N1234 4N12";"";"f";"1";"2016-12-17 02:31:07.966";"f";"106";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585741";"PEC5021";"TEORIAS E PRATICAS CURRICULARES";"1d4b8655fe22abad3735eb35f73b6a8f";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 306 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"6T3456 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-17 14:31:38.862";"f";"80";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585742";"ECT2103";"CALCULO I";"fc0d4f91d840550decdec0765f4f6459";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório A";"2016-09-26";"2016-12-10";"07";"2356T56 (26/09/2016 - 10/12/2016)";"";"f";"1";"2016-12-16 17:08:10.543";"f";"80";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585743";"PEC5021";"TEORIAS E PRATICAS CURRICULARES";"3f68ed14a433bd5242ddbefc1094c5b1";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 404 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"5N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 14:16:53.632";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585744";"DEF0027";"ESTAGIO SUPERVISIONADO III";"564dc6eea6512a40b7479b3e726ca9a4";"";"GRADUAÇÃO";"2016";"2";"25";"Sala de Aula 9 - 6T56";"2016-07-25";"2016-12-17";"02";"";"";"f";"1";"2016-12-16 20:04:54.038";"f";"0";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585745";"DBQ0031";"BIOQUIMICA METABOLICA";"a4a802e5556cc93749565b3e6fb83580";"";"GRADUAÇÃO";"2016";"2";"35";"ANFITEATRO "A" DO DEMOR -  CB";"2016-07-25";"2016-12-17";"01";"246T34";"";"f";"1";"2016-12-16 23:24:36.816";"f";"108";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585745";"DBQ0031";"BIOQUIMICA METABOLICA";"ff9e006c8a8068c9fc4829e2921bcd7a";"";"GRADUAÇÃO";"2016";"2";"35";"ANFITEATRO "A" DO DEMOR -  CB";"2016-07-25";"2016-12-17";"01";"246T34";"";"f";"1";"2016-12-16 23:24:36.816";"f";"108";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585745";"DBQ0031";"BIOQUIMICA METABOLICA";"8f08d19d724032da5715eac36115848e";"";"GRADUAÇÃO";"2016";"2";"35";"ANFITEATRO "A" DO DEMOR -  CB";"2016-07-25";"2016-12-17";"01";"246T34";"";"f";"1";"2016-12-16 23:24:36.816";"f";"108";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585746";"PEC5026";"EDUCACAO DE JOVENS E ADULTOS";"38eb0ba8e3e8c6e4d80c88462d6b6e0a";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 306 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"35T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-17 13:27:13.588";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585747";"DBQ0031";"BIOQUIMICA METABOLICA";"3ac4bb4342d6aeb8a9ced561ae4fe273";"";"GRADUAÇÃO";"2016";"2";"35";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"02";"246N12";"";"f";"1";"2016-12-16 09:12:35.639";"f";"106";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585747";"DBQ0031";"BIOQUIMICA METABOLICA";"8f08d19d724032da5715eac36115848e";"";"GRADUAÇÃO";"2016";"2";"35";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"02";"246N12";"";"f";"1";"2016-12-16 09:12:35.639";"f";"106";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585749";"PEC5028";"ENSINO DA LINGUA PORTUGUESA I";"fbd61cd3102280faf50722e5796fbb36";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"4T1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 14:36:16.441";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585749";"PEC5028";"ENSINO DA LINGUA PORTUGUESA I";"a607e20333361697a173102e7822b4d7";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"4T1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 14:36:16.441";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585750";"PEC5028";"ENSINO DA LINGUA PORTUGUESA I";"a607e20333361697a173102e7822b4d7";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 405 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"4N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 14:28:43.892";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585751";"DBQ0034";"BIOQUIMICA MEDICA";"3064dfb76de9c4386f332d86bd2f32ee";"";"GRADUAÇÃO";"2016";"2";"35";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"01";"35N12";"";"f";"1";"2016-12-16 09:03:00.471";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585753";"ECT2103";"CALCULO I";"5c078b1ba6694ca9e0db76a3af89a003";"";"GRADUAÇÃO";"2016";"2";"120";"Sala 3";"2016-09-26";"2016-12-10";"08";"2356T12 (26/09/2016 - 10/12/2016)";"";"f";"1";"2016-12-12 17:16:24.939";"f";"74";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585754";"DBQ0034";"BIOQUIMICA MEDICA";"6de4290cfe7b21bd152454d39deb7127";"";"GRADUAÇÃO";"2016";"2";"40";"Sala Quixabeira - 2º andar, 3ª sala - CB";"2016-07-25";"2016-12-17";"02";"35M56";"";"f";"1";"2016-12-08 10:33:38.76";"f";"66";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585755";"PEC5029";"ENSINO DA MATEMATICA I";"d5a96fae1f4c0750e3c971339df6c859";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 401 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"2N1234";"";"f";"1";"2016-12-17 09:02:29.677";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585756";"PEC5030";"ENSINO DE CIENCIAS NATURAIS I";"6993121575934c089909dceb3a66c856";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"35T34";"";"f";"1";"2016-12-09 08:39:21.605";"f";"78";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585757";"DBQ0035";"BIOQUIMICA BASICA";"1b78426d274ddcad5409b3fd8b852e4c";"";"GRADUAÇÃO";"2016";"2";"44";"Sala Faveleira - 2º andar, 4ª sala - CB";"2016-07-25";"2016-12-17";"01";"24M34";"";"f";"1";"2016-12-11 21:21:10.649";"f";"70";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585758";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"d3e28b34e88a5d64dfc4e703d1bc2877";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório A";"2016-07-25";"2016-12-17";"01";"4T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 17:12:41.997";"f";"33";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585759";"PEC5030";"ENSINO DE CIENCIAS NATURAIS I";"f5705b468829befcf72db1f76bb90700";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 401 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"6N1234";"";"f";"1";"2016-12-17 00:00:26.266";"f";"80";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585761";"PEC5034";"ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES I";"0fa89ade967c54ddbbbd24bf888bb6c3";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"2T1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-14 15:08:51.858";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585762";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"14cd4fb33c0c87c449ca79d680b79e60";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório B";"2016-07-25";"2016-12-17";"02";"4T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-07 16:15:32.827";"f";"34";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585763";"PEC5031";"ENSINO DA HISTORIA I";"e78aceb2e17d11d3525ac2a22706da5a";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 401 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"35N34";"";"f";"1";"2016-12-15 22:56:43.384";"f";"80";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585764";"PEC5032";"ENSINO DE GEOGRAFIA I";"541513c5be59f7956ced68c077b7d1b8";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 403 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"35T56";"";"f";"1";"2016-12-14 16:57:07.523";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585765";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"14cd4fb33c0c87c449ca79d680b79e60";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório C";"2016-07-25";"2016-12-17";"03";"4T34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-07 16:17:26.735";"f";"34";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585766";"DPR3103";"PECAS JURIDICAS I (JUDICIAIS)";"5a516c3ec1218e76e025c416bfbed750";"";"GRADUAÇÃO";"2016";"2";"53";"1B2";"2016-07-25";"2016-10-24";"02";"2N34 (25/07/2016 - 24/10/2016)";"";"f";"1";"2016-11-14 10:28:00.808";"f";"22";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585767";"GEF0201";"GEOFISICA APLICADA A ENGENHARIA CIVIL";"3b3837e214d77ac923d11d32ad79aa34";"";"GRADUAÇÃO";"2016";"2";"20";"3C3";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central";
"57585767";"GEF0201";"GEOFISICA APLICADA A ENGENHARIA CIVIL";"d55336b62d1cc50bae2c3839505152bc";"";"GRADUAÇÃO";"2016";"2";"20";"3C3";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central";
"57585767";"GEF0201";"GEOFISICA APLICADA A ENGENHARIA CIVIL";"9774d0ca2b5973c437cc0261f7c7262f";"";"GRADUAÇÃO";"2016";"2";"20";"3C3";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central";
"57585767";"GEF0201";"GEOFISICA APLICADA A ENGENHARIA CIVIL";"880414f56b4f9f3c237f815b7a324bed";"";"GRADUAÇÃO";"2016";"2";"20";"3C3";"2016-07-25";"2016-12-17";"01";"24T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central";
"57585768";"PEC5032";"ENSINO DE GEOGRAFIA I";"541513c5be59f7956ced68c077b7d1b8";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 401 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"35N12";"";"f";"1";"2016-12-14 17:13:00.692";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585769";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"d3e28b34e88a5d64dfc4e703d1bc2877";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório A";"2016-07-25";"2016-12-17";"04";"4N12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 18:01:05.519";"f";"37";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585771";"PEC5056";"METODOLOGIA DO ENSINO PARA PESSOAS COM NECESSIDADES ESPECIAIS I";"658818d16c85be0c0c5d8f604b5ff7b9";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 405 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"3N1234";"";"f";"1";"2016-12-17 16:15:42.88";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585772";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"b609fa8d94cf93e302a07f3397823f06";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório B";"2016-07-25";"2016-12-17";"05";"4N12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 09:49:40.982";"f";"34";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585774";"ECT2105";"PRATICAS DE LEITURA E ESCRITA I";"b609fa8d94cf93e302a07f3397823f06";"";"GRADUAÇÃO";"2016";"2";"100";"Auditório C";"2016-07-25";"2016-12-17";"06";"4N34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 09:52:32.857";"f";"33";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585775";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"d48f08a8873c8bcc5b2d74257be2ece9";"";"GRADUAÇÃO";"2016";"2";"140";"Auditório A";"2016-07-25";"2016-12-17";"01";"4T34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 19:55:41.278";"f";"34";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585776";"PEC5045";"ATIVIDADE ESPECIAL COLETIVA ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES  III";"e6ab410a12a46edbacead65188b9db5c";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 405 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"2N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 07:44:29.474";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585776";"PEC5045";"ATIVIDADE ESPECIAL COLETIVA ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES  III";"fd73c94f092af016904446bfad0bd8f8";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 405 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"2N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 07:44:29.474";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585777";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"c1cf4f2da5a41bf465776e74b3718c5a";"";"GRADUAÇÃO";"2016";"2";"140";"Auditório B";"2016-07-25";"2016-12-17";"02";"4T34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 12:11:32.766";"f";"36";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585778";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"c1cf4f2da5a41bf465776e74b3718c5a";"";"GRADUAÇÃO";"2016";"2";"140";"Auditório C";"2016-07-25";"2016-12-17";"03";"4T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 16:48:36.114";"f";"36";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585779";"PEC5043";"ATIVIDADE ESPECIAL COLETIVA ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES II";"886d348d263419388f49eef4d96e9da6";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 406 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"3N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 09:35:26.349";"f";"80";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585780";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"d48f08a8873c8bcc5b2d74257be2ece9";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório A";"2016-07-25";"2016-12-17";"04";"4N34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-16 20:00:04.233";"f";"34";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585781";"MEC1505";"CAD PARA ENGENHARIA I";"60df3521e36056b4a6c1ce4e370e252f";"";"GRADUAÇÃO";"2016";"2";"29";"Sala CAx -  Lab. Manufatura - NTI";"2016-07-25";"2016-12-10";"01";"35T12 (25/07/2016 - 10/12/2016)";"";"f";"1";"2016-12-13 14:09:19.523";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585782";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"c1cf4f2da5a41bf465776e74b3718c5a";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório B";"2016-07-25";"2016-12-17";"05";"4N34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 16:53:40.461";"f";"36";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585784";"ECT2106";"CIENCIA, TECNOLOGIA E SOCIEDADE";"c1cf4f2da5a41bf465776e74b3718c5a";"";"GRADUAÇÃO";"2016";"2";"130";"Auditório C";"2016-07-25";"2016-12-17";"06";"4N12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 16:57:00.15";"f";"36";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585785";"PEC5044";"EDUCACAO CONTINUADA";"38eb0ba8e3e8c6e4d80c88462d6b6e0a";"";"GRADUAÇÃO";"2016";"2";"51";"SALA 305 DO BLOCO CE";"2016-07-25";"2016-12-17";"01";"4N1234";"";"f";"1";"2016-12-16 13:43:21.098";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585786";"PEC5044";"EDUCACAO CONTINUADA";"fb5d6faf4efc16e6a9bde1176bd90919";"";"GRADUAÇÃO";"2016";"2";"50";"SALA 405 DO BLOCO CE";"2016-07-25";"2016-12-17";"02";"24T12";"";"f";"1";"2016-12-16 19:45:34.171";"f";"74";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585787";"MEC1901";"PROCESSOS DE FABRICACAO MECANICA III";"61a2ad441021643c538816c4593552f4";"";"GRADUAÇÃO";"2016";"2";"28";"4I6";"2016-07-25";"2016-12-17";"01";"24T34 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-14 16:06:07.078";"f";"74";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585788";"MEC1901";"PROCESSOS DE FABRICACAO MECANICA III";"61a2ad441021643c538816c4593552f4";"";"GRADUAÇÃO";"2016";"2";"30";"4F2";"2016-07-25";"2016-12-17";"02";"24N12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-14 16:07:26.372";"f";"74";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585789";"DPR3301";"PRATICA JURIDICA III - ATENDIMENTOS";"d8fa6f49854f1c15fdfdcab82db081ff";"";"GRADUAÇÃO";"2016";"2";"33";"NPJ";"2016-07-27";"2016-10-26";"02";"4T56 (27/07/2016 - 26/10/2016)";"";"f";"1";"2016-12-11 12:18:22.593";"f";"22";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585790";"CST1003";"UNIVERSIDADE, SABERES E CONHECIMENTO.";"f6db7a7b3a2b378e45c535ed6f09d670";"";"GRADUAÇÃO";"2016";"2";"50";"BLOCO I - SALA 02";"2016-07-25";"2016-12-17";"01";"6M23";"";"f";"1";"2016-12-13 22:15:08.513";"f";"33";"CONSOLIDADA";"";"Presencial";"Campus Santa Cruz";
"57585791";"DBQ0047";"QUIMICA GERAL E ORGANICA";"fa4934d7a0cf0045c6c9056311598f1f";"";"GRADUAÇÃO";"2016";"2";"40";"Sala A305- IMD (Metrópole Digital)";"2016-07-25";"2016-12-17";"01";"35T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 15:20:35.681";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585791";"DBQ0047";"QUIMICA GERAL E ORGANICA";"1b78426d274ddcad5409b3fd8b852e4c";"";"GRADUAÇÃO";"2016";"2";"40";"Sala A305- IMD (Metrópole Digital)";"2016-07-25";"2016-12-17";"01";"35T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 15:20:35.681";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585791";"DBQ0047";"QUIMICA GERAL E ORGANICA";"031e5552b95db6334bff85bd4427303a";"";"GRADUAÇÃO";"2016";"2";"40";"Sala A305- IMD (Metrópole Digital)";"2016-07-25";"2016-12-17";"01";"35T12 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-15 15:20:35.681";"f";"68";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585792";"DBQ0048";"FUNDAMENTOS DE BIOQUIMICA E BIOLOGIA MOLECULAR";"fa4934d7a0cf0045c6c9056311598f1f";"";"GRADUAÇÃO";"2016";"2";"40";"Sala A305 - IMD";"2016-07-25";"2016-12-17";"01";"35T34 4T56 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-14 13:59:41.32";"f";"110";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585792";"DBQ0048";"FUNDAMENTOS DE BIOQUIMICA E BIOLOGIA MOLECULAR";"1b78426d274ddcad5409b3fd8b852e4c";"";"GRADUAÇÃO";"2016";"2";"40";"Sala A305 - IMD";"2016-07-25";"2016-12-17";"01";"35T34 4T56 (25/07/2016 - 17/12/2016)";"";"f";"1";"2016-12-14 13:59:41.32";"f";"110";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585793";"DPR3301";"PRATICA JURIDICA III - ATENDIMENTOS";"d8fa6f49854f1c15fdfdcab82db081ff";"";"GRADUAÇÃO";"2016";"2";"55";"NPJ";"2016-07-27";"2016-10-26";"03";"4M34 (27/07/2016 - 26/10/2016)";"";"f";"1";"2016-12-11 12:14:10.256";"f";"24";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585794";"FON0008";"FONETICA ACUSTICA E ARTICULATORIA";"d4f0092d8674b533e359a775728b1d99";"";"GRADUAÇÃO";"2016";"2";"50";"Sala de aula DEPFONO ou HUOL";"2016-07-25";"2016-12-17";"01";"2T234";"";"f";"1";"2016-12-07 17:46:26.236";"f";"54";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585796";"DBQ0039";"QUIMICA PARA O ENSINO DE CIENCIAS";"a4a802e5556cc93749565b3e6fb83580";"";"GRADUAÇÃO";"2016";"2";"35";"MULTIPOLO";"2016-07-25";"2016-12-17";"01";"";"";"t";"1";"2016-12-17 18:12:56.836";"f";"0";"CONSOLIDADA";"";"A Distância";"";
"57585797";"LEM2004";"OFICINA DE EXPRESSAO ORAL EM LINGUA INGLESA II";"b23170ea234c0614278f3b0ed7825ee4";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-11";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"2016-12-13 10:33:14.958";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585798";"LEM2003";"INICIACAO A PESQUISA EM LINGUA E LITERATURA INGLESA I";"07ee5af6d4619637d6c6ca557743e6f0";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-11";"2016-07-25";"2016-12-17";"01";"24M12";"";"f";"1";"2016-12-14 21:02:20.213";"f";"66";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585799";"LEM2005";"OFICINA DE LEITURA E PRODUCAO ESCRITA EM LINGUA INGLESA II";"4bc79388305a4d8329f95541438551a3";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-11";"2016-07-25";"2016-12-17";"01";"6M3456";"";"f";"1";"2016-12-12 16:40:05.425";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585800";"LEM2010";"ASPECTOS MORFOSSINTATICOS DA LINGUA INGLESA I";"5b7d0e973194e7ae1f7a8e4ca69311a8";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-10";"2016-07-25";"2016-12-17";"01";"6M3456";"";"f";"1";"2016-12-16 18:53:53.06";"f";"72";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585801";"LEM2011";"FORMAS POETICAS DA LINGUA INGLESA I";"b23170ea234c0614278f3b0ed7825ee4";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-10";"2016-07-25";"2016-12-17";"01";"35M34";"";"f";"1";"2016-12-13 10:24:14.953";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
"57585802";"LEM2012";"FORMAS NARRATIVAS CURTAS EM LITERATURAS DA LINGUA INGLESA II";"0ebb9f66ca947947d8c044440ce7d7c9";"";"GRADUAÇÃO";"2016";"2";"25";"Setor II - Sala I-10";"2016-07-25";"2016-12-17";"01";"35M56";"";"f";"1";"2016-12-08 14:35:37.116";"f";"76";"CONSOLIDADA";"";"Presencial";"Campus Central";
